"ID","age","workclass","fnlwgt","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country"
"001581677",23,"Private",278254,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,45,"United-States"
"001581777",35,"Private",119992,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States"
"001581877",52,"Private",284329,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States"
"001581977",55,"Private",368727,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001582077",23,"Private",353696,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States"
"001582177",22,"Private",31387,"Married-civ-spouse","Adm-clerical","Own-child","Amer-Indian-Eskimo","Female",2885,0,25,"United-States"
"001582277",27,"Private",110931,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"001582377",24,"Private",169532,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States"
"001582477",21,"Private",285522,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001582577",49,"Private",198774,"Divorced","Sales","Other-relative","White","Female",0,0,35,"United-States"
"001582677",32,"Private",123291,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"001582777",64,"Private",146110,"Widowed","Other-service","Unmarried","White","Female",0,0,24,"United-States"
"001582877",37,"Self-emp-not-inc",29814,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,50,"United-States"
"001582977",61,"Private",195595,"Married-spouse-absent","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"Guatemala"
"001583077",44,"Private",92649,"Married-civ-spouse","Craft-repair","Wife","White","Female",0,0,40,"United-States"
"001583177",53,"Private",290688,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,"United-States"
"001583277",43,"Private",427382,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States"
"001583377",60,"State-gov",234854,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,40,"United-States"
"001583477",23,"Private",276568,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States"
"001583577",25,"Private",250038,"Married-civ-spouse","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"Mexico"
"001583677",29,"Private",150861,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
"001583777",51,"Private",87205,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,55,"England"
"001583877",47,"Private",343579,"Married-spouse-absent","Farming-fishing","Not-in-family","White","Male",0,0,12,"Mexico"
"001583977",20,"Private",94401,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States"
"001584077",25,"Private",120238,"Married-civ-spouse","Transport-moving","Husband","White","Male",5178,0,40,"Poland"
"001584177",27,"Private",205440,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"001584277",23,"Private",198996,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States"
"001584377",18,"Private",294253,"Never-married","Other-service","Own-child","White","Female",0,0,27,"United-States"
"001584477",23,"Private",256628,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,32,"United-States"
"001584577",59,"Self-emp-not-inc",223131,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States"
"001584677",46,"Private",207301,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,37,"United-States"
"001584777",66,,270460,"Divorced",,"Not-in-family","White","Male",0,0,40,"United-States"
"001584877",46,"Local-gov",125457,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,38,"United-States"
"001584977",36,"Local-gov",212856,"Never-married","Other-service","Unmarried","White","Female",0,0,23,"United-States"
"001585077",44,"Private",197389,"Married-spouse-absent","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States"
"001585177",17,"Private",73338,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States"
"001585277",27,"Private",68037,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,45,"United-States"
"001585377",32,"Private",185027,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001585477",53,"Private",107123,"Divorced","Other-service","Not-in-family","Black","Male",0,0,40,"United-States"
"001585577",22,"Private",109482,"Never-married","Prof-specialty","Own-child","White","Male",0,0,98,"United-States"
"001585677",30,"Private",174543,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States"
"001585777",47,"Self-emp-not-inc",208407,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2002,30,"United-States"
"001585877",68,"Self-emp-not-inc",211584,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001585977",39,"Private",108540,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001586077",22,"Private",202416,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"001586177",62,,160155,"Married-civ-spouse",,"Husband","White","Male",6418,0,40,"United-States"
"001586277",20,"Private",176178,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States"
"001586377",21,"Private",265148,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,38,"Jamaica"
"001586477",34,"Private",220631,"Never-married","Other-service","Not-in-family","White","Male",0,0,50,
"001586577",30,"Self-emp-not-inc",303692,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,75,"United-States"
"001586677",25,"Private",135845,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"001586777",23,"State-gov",199915,"Never-married","Other-service","Own-child","White","Female",0,0,21,"United-States"
"001586877",40,"State-gov",150533,"Married-civ-spouse","Prof-specialty","Other-relative","White","Male",0,0,40,"United-States"
"001586977",26,"Federal-gov",85482,"Never-married","Adm-clerical","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"United-States"
"001587077",57,"Self-emp-not-inc",24473,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001587177",36,"Private",272944,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States"
"001587277",43,,82077,"Divorced",,"Unmarried","Asian-Pac-Islander","Female",0,0,40,"United-States"
"001587377",49,"State-gov",194895,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States"
"001587477",58,"Private",314153,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001587577",32,"Private",176253,"Divorced","Exec-managerial","Not-in-family","Black","Male",0,0,40,"United-States"
"001587677",59,"Private",113959,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States"
"001587777",42,"State-gov",167581,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States"
"001587877",37,"Private",79586,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Iran"
"001587977",40,"Private",166662,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,45,"United-States"
"001588077",47,"Private",72896,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States"
"001588177",56,"Private",345730,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States"
"001588277",30,"Private",302473,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"001588377",42,"Private",42346,"Widowed","Exec-managerial","Not-in-family","Black","Female",0,0,35,"United-States"
"001588477",21,"Private",243921,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States"
"001588577",21,"Private",131620,"Married-spouse-absent","Machine-op-inspct","Own-child","White","Female",0,0,40,"Dominican-Republic"
"001588677",47,"Private",158924,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States"
"001588777",22,"Self-emp-not-inc",32921,"Never-married","Farming-fishing","Own-child","White","Male",0,0,20,"United-States"
"001588877",35,"Private",252897,"Never-married","Adm-clerical","Not-in-family","White","Female",14344,0,40,"United-States"
"001588977",41,"Private",155657,"Never-married","Handlers-cleaners","Other-relative","Black","Female",0,0,40,"United-States"
"001589077",43,"Federal-gov",155106,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,53,"United-States"
"001589177",60,"Private",82775,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States"
"001589277",73,"Private",26248,"Married-civ-spouse","Sales","Husband","White","Male",0,0,30,"United-States"
"001589377",90,"Private",88991,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"England"
"001589477",62,"Federal-gov",125155,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,38,"United-States"
"001589577",28,"Private",218039,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001589677",45,"Private",53524,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001589777",19,"Private",259352,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States"
"001589877",30,"Private",296453,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States"
"001589977",19,"Private",278915,"Never-married","Handlers-cleaners","Own-child","Black","Female",0,0,52,"United-States"
"001590077",23,"Private",565313,"Never-married","Other-service","Own-child","Black","Male",2202,0,80,"United-States"
"001590177",22,"Federal-gov",274103,"Never-married","Prof-specialty","Own-child","White","Male",0,0,10,"United-States"
"001590277",19,"Private",271118,"Never-married","Adm-clerical","Own-child","White","Female",0,0,28,"United-States"
"001590377",45,"Federal-gov",207107,"Divorced","Adm-clerical","Unmarried","Asian-Pac-Islander","Male",0,2080,40,"Philippines"
"001590477",26,"Local-gov",138597,"Never-married","Other-service","Unmarried","Black","Female",0,0,25,"United-States"
"001590577",42,"Local-gov",180985,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",99999,0,40,"United-States"
"001590677",62,"Self-emp-not-inc",159939,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,35,"United-States"
"001590777",61,"Private",110920,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001590877",34,"Private",34862,"Divorced","Sales","Not-in-family","Amer-Indian-Eskimo","Male",0,1564,60,"United-States"
"001590977",22,"Local-gov",163205,"Never-married","Other-service","Own-child","White","Female",0,0,53,"United-States"
"001591077",56,"Private",110003,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"001591177",32,"Private",229051,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States"
"001591277",24,,144898,"Never-married",,"Unmarried","White","Male",0,0,40,"United-States"
"001591377",26,"Private",211596,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001591477",32,"Private",48458,"Never-married","Sales","Own-child","Black","Female",0,1669,45,"United-States"
"001591577",58,"Private",201393,"Divorced","Adm-clerical","Not-in-family","White","Male",0,1876,40,"United-States"
"001591677",25,"Self-emp-not-inc",136450,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,35,"United-States"
"001591777",23,"Private",193586,"Never-married","Adm-clerical","Own-child","White","Female",0,0,25,"United-States"
"001591877",23,"Private",91189,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States"
"001591977",54,"Private",227832,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States"
"001592077",28,"Private",271936,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States"
"001592177",35,"Private",61343,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States"
"001592277",30,"Private",157778,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,25,"United-States"
"001592377",23,"Private",201680,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States"
"001592477",42,"Private",228320,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"United-States"
"001592577",72,"Private",33404,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States"
"001592677",21,"Private",103205,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States"
"001592777",37,"Private",279029,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States"
"001592877",54,"Private",213092,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States"
"001592977",58,"Private",126104,"Divorced","Adm-clerical","Not-in-family","White","Female",0,1980,45,"United-States"
"001593077",32,"Private",119124,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States"
"001593177",65,"Private",31924,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,15,"United-States"
"001593277",22,"Private",253799,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,
"001593377",52,"Private",266138,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,
"001593477",65,"Private",185001,"Widowed","Sales","Not-in-family","White","Female",0,0,20,"United-States"
"001593577",33,"Self-emp-not-inc",34102,"Never-married","Other-service","Not-in-family","White","Female",0,0,35,"United-States"
"001593677",35,"Private",115214,"Never-married","Machine-op-inspct","Unmarried","White","Male",6497,0,65,"United-States"
"001593777",27,"Private",289484,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States"
"001593877",34,"State-gov",287908,"Never-married","Other-service","Own-child","Black","Male",0,0,42,"United-States"
"001593977",53,"Self-emp-not-inc",158284,"Married-civ-spouse","Sales","Husband","White","Male",0,0,70,"United-States"
"001594077",23,"Private",60668,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Portugal"
"001594177",43,"State-gov",222978,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States"
"001594277",58,"Private",244605,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3908,0,40,"United-States"
"001594377",38,"Private",150601,"Separated","Adm-clerical","Unmarried","White","Male",0,3770,40,"United-States"
